# t x1 v1 x2 v2 E_kin E_pot E_tot
3.06000 -0.03755 0.13107 0.03755 -0.13107 0.01718 0.00282 0.02000
3.07000 -0.03623 0.13181 0.03623 -0.13181 0.01737 0.00263 0.02000
3.08000 -0.03491 0.13252 0.03491 -0.13252 0.01756 0.00244 0.02000
3.09000 -0.03358 0.13321 0.03358 -0.13321 0.01774 0.00226 0.02000
3.10000 -0.03225 0.13387 0.03225 -0.13387 0.01792 0.00208 0.02000
3.11000 -0.03090 0.13450 0.03090 -0.13450 0.01809 0.00191 0.02000
3.12000 -0.02956 0.13510 0.02956 -0.13510 0.01825 0.00175 0.02000
3.13000 -0.02820 0.13568 0.02820 -0.13568 0.01841 0.00159 0.02000
3.14000 -0.02684 0.13623 0.02684 -0.13623 0.01856 0.00144 0.02000
3.15000 -0.02548 0.13675 0.02548 -0.13675 0.01870 0.00130 0.02000
3.16000 -0.02411 0.13725 0.02411 -0.13725 0.01884 0.00116 0.02000
3.17000 -0.02273 0.13772 0.02273 -0.13772 0.01897 0.00103 0.02000
3.18000 -0.02135 0.13816 0.02135 -0.13816 0.01909 0.00091 0.02000
3.19000 -0.01997 0.13857 0.01997 -0.13857 0.01920 0.00080 0.02000
3.20000 -0.01858 0.13896 0.01858 -0.13896 0.01931 0.00069 0.02000
3.21000 -0.01719 0.13932 0.01719 -0.13932 0.01941 0.00059 0.02000
3.22000 -0.01580 0.13965 0.01580 -0.13965 0.01950 0.00050 0.02000
3.23000 -0.01440 0.13995 0.01440 -0.13995 0.01959 0.00041 0.02000
3.24000 -0.01300 0.14022 0.01300 -0.14022 0.01966 0.00034 0.02000
3.25000 -0.01159 0.14047 0.01159 -0.14047 0.01973 0.00027 0.02000
3.26000 -0.01019 0.14069 0.01019 -0.14069 0.01979 0.00021 0.02000
3.27000 -0.00878 0.14088 0.00878 -0.14088 0.01985 0.00015 0.02000
3.28000 -0.00737 0.14104 0.00737 -0.14104 0.01989 0.00011 0.02000
