# t x1 v1 x2 v2 E_kin E_pot E_tot
3.28000 -0.09558 0.03084 0.09558 -0.03084 0.00095 0.01005 0.01100
3.29000 -0.09526 0.03189 0.09526 -0.03189 0.00102 0.00998 0.01100
3.30000 -0.09494 0.03294 0.09494 -0.03294 0.00109 0.00991 0.01100
3.31000 -0.09461 0.03398 0.09461 -0.03398 0.00115 0.00985 0.01100
3.32000 -0.09426 0.03502 0.09426 -0.03502 0.00123 0.00977 0.01100
3.33000 -0.09390 0.03606 0.09390 -0.03606 0.00130 0.00970 0.01100
3.34000 -0.09354 0.03709 0.09354 -0.03709 0.00138 0.00962 0.01100
3.35000 -0.09316 0.03811 0.09316 -0.03811 0.00145 0.00955 0.01100
3.36000 -0.09278 0.03914 0.09278 -0.03914 0.00153 0.00947 0.01100
3.37000 -0.09238 0.04015 0.09238 -0.04015 0.00161 0.00939 0.01100
3.38000 -0.09197 0.04117 0.09197 -0.04117 0.00169 0.00931 0.01100
3.39000 -0.09156 0.04218 0.09156 -0.04218 0.00178 0.00922 0.01100
3.40000 -0.09113 0.04318 0.09113 -0.04318 0.00186 0.00914 0.01100
3.41000 -0.09069 0.04418 0.09069 -0.04418 0.00195 0.00905 0.01100
3.42000 -0.09025 0.04518 0.09025 -0.04518 0.00204 0.00896 0.01100
3.43000 -0.08979 0.04617 0.08979 -0.04617 0.00213 0.00887 0.01100
3.44000 -0.08932 0.04715 0.08932 -0.04715 0.00222 0.00878 0.01100
3.45000 -0.08885 0.04813 0.08885 -0.04813 0.00232 0.00868 0.01100
3.46000 -0.08836 0.04911 0.08836 -0.04911 0.00241 0.00859 0.01100
3.47000 -0.08786 0.05008 0.08786 -0.05008 0.00251 0.00849 0.01100
3.48000 -0.08736 0.05104 0.08736 -0.05104 0.00261 0.00839 0.01100
3.49000 -0.08684 0.05200 0.08684 -0.05200 0.00270 0.00830 0.01100
3.50000 -0.08632 0.05295 0.08632 -0.05295 0.00280 0.00820 0.01100
3.51000 -0.08578 0.05390 0.08578 -0.05390 0.00291 0.00809 0.01100
3.52000 -0.08524 0.05484 0.08524 -0.05484 0.00301 0.00799 0.01100
3.53000 -0.08469 0.05577 0.08469 -0.05577 0.00311 0.00789 0.01100
3.54000 -0.08413 0.05670 0.08413 -0.05670 0.00322 0.00778 0.01100
3.55000 -0.08355 0.05762 0.08355 -0.05762 0.00332 0.00768 0.01100
3.56000 -0.08297 0.05854 0.08297 -0.05854 0.00343 0.00757 0.01100
3.57000 -0.08238 0.05945 0.08238 -0.05945 0.00353 0.00747 0.01100
3.58000 -0.08178 0.06035 0.08178 -0.06035 0.00364 0.00736 0.01100
3.59000 -0.08118 0.06125 0.08118 -0.06125 0.00375 0.00725 0.01100
3.60000 -0.08056 0.06214 0.08056 -0.06214 0.00386 0.00714 0.01100
3.61000 -0.07993 0.06302 0.07993 -0.06302 0.00397 0.00703 0.01100
3.62000 -0.07930 0.06390 0.07930 -0.06390 0.00408 0.00692 0.01100
3.63000 -0.07866 0.06477 0.07866 -0.06477 0.00419 0.00681 0.01100
3.64000 -0.07800 0.06563 0.07800 -0.06563 0.00431 0.00669 0.01100
3.65000 -0.07734 0.06648 0.07734 -0.06648 0.00442 0.00658 0.01100
3.66000 -0.07667 0.06733 0.07667 -0.06733 0.00453 0.00647 0.01100
3.67000 -0.07600 0.06817 0.07600 -0.06817 0.00465 0.00635 0.01100
3.68000 -0.07531 0.06900 0.07531 -0.06900 0.00476 0.00624 0.01100
3.69000 -0.07462 0.06983 0.07462 -0.06983 0.00488 0.00612 0.01100
3.70000 -0.07391 0.07064 0.07391 -0.07064 0.00499 0.00601 0.01100
3.71000 -0.07320 0.07145 0.07320 -0.07145 0.00511 0.00589 0.01100
3.72000 -0.07249 0.07225 0.07249 -0.07225 0.00522 0.00578 0.01100
3.73000 -0.07176 0.07305 0.07176 -0.07305 0.00534 0.00566 0.01100
3.74000 -0.07102 0.07383 0.07102 -0.07383 0.00545 0.00555 0.01100
3.75000 -0.07028 0.07461 0.07028 -0.07461 0.00557 0.00543 0.01100
3.76000 -0.06953 0.07538 0.06953 -0.07538 0.00568 0.00532 0.01100
3.77000 -0.06877 0.07614 0.06877 -0.07614 0.00580 0.00520 0.01100
3.78000 -0.06801 0.07689 0.06801 -0.07689 0.00591 0.00509 0.01100
3.79000 -0.06724 0.07763 0.06724 -0.07763 0.00603 0.00497 0.01100
3.80000 -0.06646 0.07837 0.06646 -0.07837 0.00614 0.00486 0.01100
3.81000 -0.06567 0.07910 0.06567 -0.07910 0.00626 0.00474 0.01100
3.82000 -0.06487 0.07981 0.06487 -0.07981 0.00637 0.00463 0.01100
3.83000 -0.06407 0.08052 0.06407 -0.08052 0.00648 0.00452 0.01100
3.84000 -0.06326 0.08122 0.06326 -0.08122 0.00660 0.00440 0.01100
3.85000 -0.06245 0.08192 0.06245 -0.08192 0.00671 0.00429 0.01100
3.86000 -0.06163 0.08260 0.06163 -0.08260 0.00682 0.00418 0.01100
3.87000 -0.06080 0.08327 0.06080 -0.08327 0.00693 0.00407 0.01100
3.88000 -0.05996 0.08394 0.05996 -0.08394 0.00705 0.00395 0.01100
3.89000 -0.05912 0.08459 0.05912 -0.08459 0.00716 0.00384 0.01100
3.90000 -0.05827 0.08524 0.05827 -0.08524 0.00727 0.00373 0.01100
3.91000 -0.05741 0.08587 0.05741 -0.08587 0.00737 0.00363 0.01100
3.92000 -0.05655 0.08650 0.05655 -0.08650 0.00748 0.00352 0.01100
3.93000 -0.05568 0.08712 0.05568 -0.08712 0.00759 0.00341 0.01100
3.94000 -0.05481 0.08772 0.05481 -0.08772 0.00770 0.00330 0.01100
3.95000 -0.05393 0.08832 0.05393 -0.08832 0.00780 0.00320 0.01100
3.96000 -0.05304 0.08891 0.05304 -0.08891 0.00791 0.00309 0.01100
3.97000 -0.05215 0.08949 0.05215 -0.08949 0.00801 0.00299 0.01100
3.98000 -0.05125 0.09006 0.05125 -0.09006 0.00811 0.00289 0.01100
3.99000 -0.05035 0.09062 0.05035 -0.09062 0.00821 0.00279 0.01100
4.00000 -0.04944 0.09117 0.04944 -0.09117 0.00831 0.00269 0.01100
4.01000 -0.04853 0.09170 0.04853 -0.09170 0.00841 0.00259 0.01100
4.02000 -0.04761 0.09223 0.04761 -0.09223 0.00851 0.00249 0.01100
4.03000 -0.04668 0.09275 0.04668 -0.09275 0.00860 0.00240 0.01100
4.04000 -0.04575 0.09326 0.04575 -0.09326 0.00870 0.00230 0.01100
4.05000 -0.04482 0.09376 0.04482 -0.09376 0.00879 0.00221 0.01100
4.06000 -0.04388 0.09425 0.04388 -0.09425 0.00888 0.00212 0.01100
4.07000 -0.04293 0.09472 0.04293 -0.09472 0.00897 0.00203 0.01100
4.08000 -0.04198 0.09519 0.04198 -0.09519 0.00906 0.00194 0.01100
4.09000 -0.04103 0.09565 0.04103 -0.09565 0.00915 0.00185 0.01100
4.10000 -0.04007 0.09609 0.04007 -0.09609 0.00923 0.00177 0.01100
4.11000 -0.03911 0.09653 0.03911 -0.09653 0.00932 0.00168 0.01100
4.12000 -0.03814 0.09695 0.03814 -0.09695 0.00940 0.00160 0.01100
4.13000 -0.03717 0.09737 0.03717 -0.09737 0.00948 0.00152 0.01100
4.14000 -0.03619 0.09777 0.03619 -0.09777 0.00956 0.00144 0.01100
4.15000 -0.03521 0.09816 0.03521 -0.09816 0.00964 0.00136 0.01100
4.16000 -0.03423 0.09855 0.03423 -0.09855 0.00971 0.00129 0.01100
4.17000 -0.03324 0.09892 0.03324 -0.09892 0.00978 0.00122 0.01100
4.18000 -0.03225 0.09928 0.03225 -0.09928 0.00986 0.00114 0.01100
4.19000 -0.03126 0.09963 0.03126 -0.09963 0.00993 0.00107 0.01100
4.20000 -0.03026 0.09996 0.03026 -0.09996 0.00999 0.00101 0.01100
4.21000 -0.02926 0.10029 0.02926 -0.10029 0.01006 0.00094 0.01100
4.22000 -0.02825 0.10061 0.02825 -0.10061 0.01012 0.00088 0.01100
4.23000 -0.02724 0.10091 0.02724 -0.10091 0.01018 0.00082 0.01100
4.24000 -0.02623 0.10121 0.02623 -0.10121 0.01024 0.00076 0.01100
4.25000 -0.02522 0.10149 0.02522 -0.10149 0.01030 0.00070 0.01100
4.26000 -0.02420 0.10176 0.02420 -0.10176 0.01036 0.00064 0.01100
4.27000 -0.02318 0.10202 0.02318 -0.10202 0.01041 0.00059 0.01100
4.28000 -0.02216 0.10227 0.02216 -0.10227 0.01046 0.00054 0.01100
4.29000 -0.02114 0.10251 0.02114 -0.10251 0.01051 0.00049 0.01100
4.30000 -0.02011 0.10274 0.02011 -0.10274 0.01056 0.00044 0.01100
4.31000 -0.01908 0.10295 0.01908 -0.10295 0.01060 0.00040 0.01100
4.32000 -0.01805 0.10316 0.01805 -0.10316 0.01064 0.00036 0.01100
4.33000 -0.01702 0.10335 0.01702 -0.10335 0.01068 0.00032 0.01100
4.34000 -0.01599 0.10353 0.01599 -0.10353 0.01072 0.00028 0.01100
4.35000 -0.01495 0.10370 0.01495 -0.10370 0.01075 0.00025 0.01100
4.36000 -0.01391 0.10386 0.01391 -0.10386 0.01079 0.00021 0.01100
4.37000 -0.01287 0.10401 0.01287 -0.10401 0.01082 0.00018 0.01100
4.38000 -0.01183 0.10414 0.01183 -0.10414 0.01085 0.00015 0.01100
4.39000 -0.01079 0.10427 0.01079 -0.10427 0.01087 0.00013 0.01100
4.40000 -0.00975 0.10438 0.00975 -0.10438 0.01090 0.00010 0.01100
4.41000 -0.00870 0.10448 0.00870 -0.10448 0.01092 0.00008 0.01100
4.42000 -0.00766 0.10457 0.00766 -0.10457 0.01094 0.00006 0.01100
4.43000 -0.00661 0.10465 0.00661 -0.10465 0.01095 0.00005 0.01100
4.44000 -0.00556 0.10472 0.00556 -0.10472 0.01097 0.00003 0.01100
4.45000 -0.00452 0.10477 0.00452 -0.10477 0.01098 0.00002 0.01100
4.46000 -0.00347 0.10482 0.00347 -0.10482 0.01099 0.00001 0.01100
4.47000 -0.00242 0.10485 0.00242 -0.10485 0.01099 0.00001 0.01100
4.48000 -0.00137 0.10487 0.00137 -0.10487 0.01100 0.00000 0.01100
4.49000 -0.00032 0.10488 0.00032 -0.10488 0.01100 0.00000 0.01100
4.50000 0.00073 0.10488 -0.00073 -0.10488 0.01100 0.00000 0.01100
4.51000 0.00177 0.10486 -0.00177 -0.10486 0.01100 0.00000 0.01100
4.52000 0.00282 0.10484 -0.00282 -0.10484 0.01099 0.00001 0.01100
4.53000 0.00387 0.10480 -0.00387 -0.10480 0.01098 0.00002 0.01100
4.54000 0.00492 0.10475 -0.00492 -0.10475 0.01097 0.00003 0.01100
4.55000 0.00597 0.10469 -0.00597 -0.10469 0.01096 0.00004 0.01100
4.56000 0.00701 0.10462 -0.00701 -0.10462 0.01095 0.00005 0.01100
4.57000 0.00806 0.10454 -0.00806 -0.10454 0.01093 0.00007 0.01100
4.58000 0.00910 0.10445 -0.00910 -0.10445 0.01091 0.00009 0.01100
4.59000 0.01015 0.10434 -0.01015 -0.10434 0.01089 0.00011 0.01100
4.60000 0.01119 0.10422 -0.01119 -0.10422 0.01086 0.00014 0.01100
4.61000 0.01223 0.10409 -0.01223 -0.10409 0.01084 0.00016 0.01100
4.62000 0.01327 0.10395 -0.01327 -0.10395 0.01081 0.00019 0.01100
4.63000 0.01431 0.10380 -0.01431 -0.10380 0.01077 0.00023 0.01100
4.64000 0.01535 0.10364 -0.01535 -0.10364 0.01074 0.00026 0.01100
4.65000 0.01638 0.10346 -0.01638 -0.10346 0.01070 0.00030 0.01100
4.66000 0.01742 0.10328 -0.01742 -0.10328 0.01067 0.00033 0.01100
4.67000 0.01845 0.10308 -0.01845 -0.10308 0.01063 0.00037 0.01100
4.68000 0.01948 0.10287 -0.01948 -0.10287 0.01058 0.00042 0.01100
4.69000 0.02051 0.10265 -0.02051 -0.10265 0.01054 0.00046 0.01100
4.70000 0.02153 0.10242 -0.02153 -0.10242 0.01049 0.00051 0.01100
4.71000 0.02255 0.10218 -0.02255 -0.10218 0.01044 0.00056 0.01100
4.72000 0.02357 0.10192 -0.02357 -0.10192 0.01039 0.00061 0.01100
4.73000 0.02459 0.10166 -0.02459 -0.10166 0.01033 0.00067 0.01100
4.74000 0.02561 0.10138 -0.02561 -0.10138 0.01028 0.00072 0.01100
4.75000 0.02662 0.10110 -0.02662 -0.10110 0.01022 0.00078 0.01100
4.76000 0.02763 0.10080 -0.02763 -0.10080 0.01016 0.00084 0.01100
4.77000 0.02864 0.10049 -0.02864 -0.10049 0.01010 0.00090 0.01100
4.78000 0.02964 0.10017 -0.02964 -0.10017 0.01003 0.00097 0.01100
4.79000 0.03064 0.09984 -0.03064 -0.09984 0.00997 0.00103 0.01100
4.80000 0.03164 0.09949 -0.03164 -0.09949 0.00990 0.00110 0.01100
4.81000 0.03263 0.09914 -0.03263 -0.09914 0.00983 0.00117 0.01100
4.82000 0.03362 0.09878 -0.03362 -0.09878 0.00976 0.00124 0.01100
4.83000 0.03461 0.09840 -0.03461 -0.09840 0.00968 0.00132 0.01100
4.84000 0.03559 0.09801 -0.03559 -0.09801 0.00961 0.00139 0.01100
4.85000 0.03657 0.09762 -0.03657 -0.09762 0.00953 0.00147 0.01100
4.86000 0.03754 0.09721 -0.03754 -0.09721 0.00945 0.00155 0.01100
4.87000 0.03851 0.09679 -0.03851 -0.09679 0.00937 0.00163 0.01100
4.88000 0.03948 0.09636 -0.03948 -0.09636 0.00929 0.00171 0.01100
4.89000 0.04044 0.09592 -0.04044 -0.09592 0.00920 0.00180 0.01100
4.90000 0.04139 0.09547 -0.04139 -0.09547 0.00912 0.00188 0.01100
4.91000 0.04235 0.09501 -0.04235 -0.09501 0.00903 0.00197 0.01100
4.92000 0.04329 0.09454 -0.04329 -0.09454 0.00894 0.00206 0.01100
4.93000 0.04424 0.09406 -0.04424 -0.09406 0.00885 0.00215 0.01100
4.94000 0.04518 0.09357 -0.04518 -0.09357 0.00876 0.00224 0.01100
4.95000 0.04611 0.09307 -0.04611 -0.09307 0.00866 0.00234 0.01100
4.96000 0.04704 0.09255 -0.04704 -0.09255 0.00857 0.00243 0.01100
4.97000 0.04796 0.09203 -0.04796 -0.09203 0.00847 0.00253 0.01100
4.98000 0.04888 0.09150 -0.04888 -0.09150 0.00837 0.00263 0.01100
4.99000 0.04979 0.09096 -0.04979 -0.09096 0.00827 0.00273 0.01100
5.00000 0.05070 0.09040 -0.05070 -0.09040 0.00817 0.00283 0.01100
5.01000 0.05160 0.08984 -0.05160 -0.08984 0.00807 0.00293 0.01100
5.02000 0.05249 0.08927 -0.05249 -0.08927 0.00797 0.00303 0.01100
5.03000 0.05338 0.08869 -0.05338 -0.08869 0.00787 0.00313 0.01100
5.04000 0.05427 0.08809 -0.05427 -0.08809 0.00776 0.00324 0.01100
5.05000 0.05514 0.08749 -0.05514 -0.08749 0.00765 0.00335 0.01100
5.06000 0.05602 0.08688 -0.05602 -0.08688 0.00755 0.00345 0.01100
5.07000 0.05688 0.08626 -0.05688 -0.08626 0.00744 0.00356 0.01100
5.08000 0.05774 0.08563 -0.05774 -0.08563 0.00733 0.00367 0.01100
5.09000 0.05859 0.08499 -0.05859 -0.08499 0.00722 0.00378 0.01100
5.10000 0.05944 0.08434 -0.05944 -0.08434 0.00711 0.00389 0.01100
5.11000 0.06028 0.08368 -0.06028 -0.08368 0.00700 0.00400 0.01100
5.12000 0.06111 0.08301 -0.06111 -0.08301 0.00689 0.00411 0.01100
5.13000 0.06194 0.08234 -0.06194 -0.08234 0.00678 0.00422 0.01100
5.14000 0.06276 0.08165 -0.06276 -0.08165 0.00667 0.00433 0.01100
5.15000 0.06357 0.08096 -0.06357 -0.08096 0.00655 0.00445 0.01100
5.16000 0.06438 0.08025 -0.06438 -0.08025 0.00644 0.00456 0.01100
5.17000 0.06518 0.07954 -0.06518 -0.07954 0.00633 0.00467 0.01100
5.18000 0.06597 0.07882 -0.06597 -0.07882 0.00621 0.00479 0.01100
5.19000 0.06676 0.07809 -0.06676 -0.07809 0.00610 0.00490 0.01100
5.20000 0.06753 0.07735 -0.06753 -0.07735 0.00598 0.00502 0.01100
5.21000 0.06830 0.07660 -0.06830 -0.07660 0.00587 0.00513 0.01100
5.22000 0.06907 0.07585 -0.06907 -0.07585 0.00575 0.00525 0.01100
5.23000 0.06982 0.07508 -0.06982 -0.07508 0.00564 0.00536 0.01100
5.24000 0.07057 0.07431 -0.07057 -0.07431 0.00552 0.00548 0.01100
5.25000 0.07131 0.07353 -0.07131 -0.07353 0.00541 0.00559 0.01100
5.26000 0.07204 0.07274 -0.07204 -0.07274 0.00529 0.00571 0.01100
5.27000 0.07276 0.07195 -0.07276 -0.07195 0.00518 0.00582 0.01100
5.28000 0.07348 0.07114 -0.07348 -0.07114 0.00506 0.00594 0.01100
5.29000 0.07418 0.07033 -0.07418 -0.07033 0.00495 0.00605 0.01100
5.30000 0.07488 0.06951 -0.07488 -0.06951 0.00483 0.00617 0.01100
5.31000 0.07557 0.06868 -0.07557 -0.06868 0.00472 0.00628 0.01100
5.32000 0.07626 0.06785 -0.07626 -0.06785 0.00460 0.00640 0.01100
5.33000 0.07693 0.06701 -0.07693 -0.06701 0.00449 0.00651 0.01100
5.34000 0.07760 0.06616 -0.07760 -0.06616 0.00438 0.00662 0.01100
5.35000 0.07825 0.06530 -0.07825 -0.06530 0.00426 0.00674 0.01100
5.36000 0.07890 0.06443 -0.07890 -0.06443 0.00415 0.00685 0.01100
5.37000 0.07954 0.06356 -0.07954 -0.06356 0.00404 0.00696 0.01100
5.38000 0.08017 0.06268 -0.08017 -0.06268 0.00393 0.00707 0.01100
5.39000 0.08080 0.06180 -0.08080 -0.06180 0.00382 0.00718 0.01100
5.40000 0.08141 0.06091 -0.08141 -0.06091 0.00371 0.00729 0.01100
5.41000 0.08201 0.06001 -0.08201 -0.06001 0.00360 0.00740 0.01100
5.42000 0.08261 0.05910 -0.08261 -0.05910 0.00349 0.00751 0.01100
5.43000 0.08320 0.05819 -0.08320 -0.05819 0.00339 0.00761 0.01100
5.44000 0.08377 0.05727 -0.08377 -0.05727 0.00328 0.00772 0.01100
5.45000 0.08434 0.05635 -0.08434 -0.05635 0.00318 0.00782 0.01100
5.46000 0.08490 0.05542 -0.08490 -0.05542 0.00307 0.00793 0.01100
5.47000 0.08545 0.05448 -0.08545 -0.05448 0.00297 0.00803 0.01100
5.48000 0.08599 0.05354 -0.08599 -0.05354 0.00287 0.00813 0.01100
5.49000 0.08652 0.05259 -0.08652 -0.05259 0.00277 0.00823 0.01100
5.50000 0.08704 0.05163 -0.08704 -0.05163 0.00267 0.00833 0.01100
5.51000 0.08755 0.05067 -0.08755 -0.05067 0.00257 0.00843 0.01100
5.52000 0.08806 0.04971 -0.08806 -0.04971 0.00247 0.00853 0.01100
5.53000 0.08855 0.04874 -0.08855 -0.04874 0.00238 0.00862 0.01100
5.54000 0.08903 0.04776 -0.08903 -0.04776 0.00228 0.00872 0.01100
5.55000 0.08950 0.04678 -0.08950 -0.04678 0.00219 0.00881 0.01100
5.56000 0.08997 0.04579 -0.08997 -0.04579 0.00210 0.00890 0.01100
5.57000 0.09042 0.04480 -0.09042 -0.04480 0.00201 0.00899 0.01100
5.58000 0.09086 0.04380 -0.09086 -0.04380 0.00192 0.00908 0.01100
5.59000 0.09129 0.04280 -0.09129 -0.04280 0.00183 0.00917 0.01100
5.60000 0.09172 0.04179 -0.09172 -0.04179 0.00175 0.00925 0.01100
5.61000 0.09213 0.04078 -0.09213 -0.04078 0.00166 0.00934 0.01100
5.62000 0.09253 0.03977 -0.09253 -0.03977 0.00158 0.00942 0.01100
5.63000 0.09293 0.03875 -0.09293 -0.03875 0.00150 0.00950 0.01100
5.64000 0.09331 0.03772 -0.09331 -0.03772 0.00142 0.00958 0.01100
5.65000 0.09368 0.03669 -0.09368 -0.03669 0.00135 0.00965 0.01100
5.66000 0.09404 0.03566 -0.09404 -0.03566 0.00127 0.00973 0.01100
5.67000 0.09439 0.03462 -0.09439 -0.03462 0.00120 0.00980 0.01100
5.68000 0.09473 0.03358 -0.09473 -0.03358 0.00113 0.00987 0.01100
5.69000 0.09507 0.03254 -0.09507 -0.03254 0.00106 0.00994 0.01100
5.70000 0.09539 0.03149 -0.09539 -0.03149 0.00099 0.01001 0.01100
5.71000 0.09570 0.03044 -0.09570 -0.03044 0.00093 0.01007 0.01100
5.72000 0.09599 0.02939 -0.09599 -0.02939 0.00086 0.01014 0.01100
5.73000 0.09628 0.02833 -0.09628 -0.02833 0.00080 0.01020 0.01100
5.74000 0.09656 0.02727 -0.09656 -0.02727 0.00074 0.01026 0.01100
5.75000 0.09683 0.02621 -0.09683 -0.02621 0.00069 0.01031 0.01100
5.76000 0.09708 0.02514 -0.09708 -0.02514 0.00063 0.01037 0.01100
5.77000 0.09733 0.02407 -0.09733 -0.02407 0.00058 0.01042 0.01100
5.78000 0.09757 0.02300 -0.09757 -0.02300 0.00053 0.01047 0.01100
5.79000 0.09779 0.02192 -0.09779 -0.02192 0.00048 0.01052 0.01100
5.80000 0.09800 0.02085 -0.09800 -0.02085 0.00043 0.01057 0.01100
5.81000 0.09821 0.01977 -0.09821 -0.01977 0.00039 0.01061 0.01100
5.82000 0.09840 0.01869 -0.09840 -0.01869 0.00035 0.01065 0.01100
5.83000 0.09858 0.01760 -0.09858 -0.01760 0.00031 0.01069 0.01100
5.84000 0.09875 0.01652 -0.09875 -0.01652 0.00027 0.01073 0.01100
5.85000 0.09891 0.01543 -0.09891 -0.01543 0.00024 0.01076 0.01100
5.86000 0.09906 0.01434 -0.09906 -0.01434 0.00021 0.01079 0.01100
5.87000 0.09920 0.01325 -0.09920 -0.01325 0.00018 0.01082 0.01100
5.88000 0.09933 0.01216 -0.09933 -0.01216 0.00015 0.01085 0.01100
5.89000 0.09944 0.01107 -0.09944 -0.01107 0.00012 0.01088 0.01100
5.90000 0.09955 0.00997 -0.09955 -0.00997 0.00010 0.01090 0.01100
5.91000 0.09964 0.00888 -0.09964 -0.00888 0.00008 0.01092 0.01100
5.92000 0.09972 0.00778 -0.09972 -0.00778 0.00006 0.01094 0.01100
5.93000 0.09980 0.00668 -0.09980 -0.00668 0.00004 0.01096 0.01100
5.94000 0.09986 0.00558 -0.09986 -0.00558 0.00003 0.01097 0.01100
5.95000 0.09991 0.00448 -0.09991 -0.00448 0.00002 0.01098 0.01100
5.96000 0.09995 0.00339 -0.09995 -0.00339 0.00001 0.01099 0.01100
5.97000 0.09998 0.00229 -0.09998 -0.00229 0.00001 0.01099 0.01100
5.98000 0.09999 0.00119 -0.09999 -0.00119 0.00000 0.01100 0.01100
5.99000 0.10000 0.00009 -0.10000 -0.00009 0.00000 0.01100 0.01100
6.00000 0.10000 -0.00101 -0.10000 0.00101 0.00000 0.01100 0.01100
6.01000 0.09998 -0.00211 -0.09998 0.00211 0.00000 0.01100 0.01100
6.02000 0.09995 -0.00321 -0.09995 0.00321 0.00001 0.01099 0.01100
6.03000 0.09992 -0.00431 -0.09992 0.00431 0.00002 0.01098 0.01100
6.04000 0.09987 -0.00541 -0.09987 0.00541 0.00003 0.01097 0.01100
6.05000 0.09981 -0.00651 -0.09981 0.00651 0.00004 0.01096 0.01100
6.06000 0.09974 -0.00761 -0.09974 0.00761 0.00006 0.01094 0.01100
6.07000 0.09966 -0.00870 -0.09966 0.00870 0.00008 0.01092 0.01100
6.08000 0.09956 -0.00980 -0.09956 0.00980 0.00010 0.01090 0.01100
6.09000 0.09946 -0.01089 -0.09946 0.01089 0.00012 0.01088 0.01100
6.10000 0.09934 -0.01199 -0.09934 0.01199 0.00014 0.01086 0.01100
6.11000 0.09922 -0.01308 -0.09922 0.01308 0.00017 0.01083 0.01100
6.12000 0.09908 -0.01417 -0.09908 0.01417 0.00020 0.01080 0.01100
6.13000 0.09894 -0.01526 -0.09894 0.01526 0.00023 0.01077 0.01100
6.14000 0.09878 -0.01635 -0.09878 0.01635 0.00027 0.01073 0.01100
6.15000 0.09861 -0.01743 -0.09861 0.01743 0.00030 0.01070 0.01100
6.16000 0.09843 -0.01852 -0.09843 0.01852 0.00034 0.01066 0.01100
6.17000 0.09824 -0.01960 -0.09824 0.01960 0.00038 0.01062 0.01100
6.18000 0.09804 -0.02068 -0.09804 0.02068 0.00043 0.01057 0.01100
6.19000 0.09783 -0.02175 -0.09783 0.02175 0.00047 0.01053 0.01100
6.20000 0.09760 -0.02283 -0.09760 0.02283 0.00052 0.01048 0.01100
6.21000 0.09737 -0.02390 -0.09737 0.02390 0.00057 0.01043 0.01100
6.22000 0.09712 -0.02497 -0.09712 0.02497 0.00062 0.01038 0.01100
6.23000 0.09687 -0.02604 -0.09687 0.02604 0.00068 0.01032 0.01100
6.24000 0.09660 -0.02710 -0.09660 0.02710 0.00073 0.01027 0.01100
6.25000 0.09633 -0.02816 -0.09633 0.02816 0.00079 0.01021 0.01100
6.26000 0.09604 -0.02922 -0.09604 0.02922 0.00085 0.01015 0.01100
6.27000 0.09574 -0.03028 -0.09574 0.03028 0.00092 0.01008 0.01100
6.28000 0.09543 -0.03133 -0.09543 0.03133 0.00098 0.01002 0.01100
6.29000 0.09512 -0.03238 -0.09512 0.03238 0.00105 0.00995 0.01100
6.30000 0.09479 -0.03342 -0.09479 0.03342 0.00112 0.00988 0.01100
6.31000 0.09445 -0.03446 -0.09445 0.03446 0.00119 0.00981 0.01100
6.32000 0.09410 -0.03550 -0.09410 0.03550 0.00126 0.00974 0.01100
6.33000 0.09374 -0.03653 -0.09374 0.03653 0.00133 0.00967 0.01100
6.34000 0.09337 -0.03756 -0.09337 0.03756 0.00141 0.00959 0.01100
6.35000 0.09299 -0.03859 -0.09299 0.03859 0.00149 0.00951 0.01100
6.36000 0.09260 -0.03961 -0.09260 0.03961 0.00157 0.00943 0.01100
6.37000 0.09219 -0.04062 -0.09219 0.04062 0.00165 0.00935 0.01100
6.38000 0.09178 -0.04163 -0.09178 0.04163 0.00173 0.00927 0.01100
6.39000 0.09136 -0.04264 -0.09136 0.04264 0.00182 0.00918 0.01100
6.40000 0.09093 -0.04364 -0.09093 0.04364 0.00190 0.00910 0.01100
6.41000 0.09049 -0.04464 -0.09049 0.04464 0.00199 0.00901 0.01100
6.42000 0.09004 -0.04564 -0.09004 0.04564 0.00208 0.00892 0.01100
6.43000 0.08958 -0.04662 -0.08958 0.04662 0.00217 0.00883 0.01100
6.44000 0.08910 -0.04761 -0.08910 0.04761 0.00227 0.00873 0.01100
6.45000 0.08862 -0.04858 -0.08862 0.04858 0.00236 0.00864 0.01100
6.46000 0.08813 -0.04956 -0.08813 0.04956 0.00246 0.00854 0.01100
6.47000 0.08763 -0.05052 -0.08763 0.05052 0.00255 0.00845 0.01100
6.48000 0.08712 -0.05148 -0.08712 0.05148 0.00265 0.00835 0.01100
6.49000 0.08660 -0.05244 -0.08660 0.05244 0.00275 0.00825 0.01100
6.50000 0.08607 -0.05339 -0.08607 0.05339 0.00285 0.00815 0.01100
6.51000 0.08554 -0.05433 -0.08554 0.05433 0.00295 0.00805 0.01100
6.52000 0.08499 -0.05527 -0.08499 0.05527 0.00305 0.00795 0.01100
6.53000 0.08443 -0.05620 -0.08443 0.05620 0.00316 0.00784 0.01100
6.54000 0.08386 -0.05713 -0.08386 0.05713 0.00326 0.00774 0.01100
6.55000 0.08329 -0.05805 -0.08329 0.05805 0.00337 0.00763 0.01100
6.56000 0.08270 -0.05896 -0.08270 0.05896 0.00348 0.00752 0.01100
6.57000 0.08211 -0.05987 -0.08211 0.05987 0.00358 0.00742 0.01100
6.58000 0.08151 -0.06077 -0.08151 0.06077 0.00369 0.00731 0.01100
6.59000 0.08089 -0.06166 -0.08089 0.06166 0.00380 0.00720 0.01100
